A,B,C,D,E,F,G,H,I,J,K,L,WC,we,negate,compare,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,certain,health,achieve,reward,risk,work,leisure,home,death,swear,netspeak
SPGlobal,2020-04-30 10:00:48,1255799256365109248,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/zi0jLndlL4,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/zi0jLndlL4,,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
salesforce,2020-04-30 15:00:01,1255874556197101568,"We remain focused on our response to our employees, customers, partners, and communities. From the #BWellTogether m… https://t.co/xeImtqGYer","We remain focused on our response to our employees, customers, partners, and communities. From the #BWellTogether m… https://t.co/xeImtqGYer",,,6,19,,en,,22,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-01 10:01:21,1256161779069132801,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/xT6pfTlihY,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/xT6pfTlihY,,,1,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-01 13:03:06,1256207521402048512,"On #SpaceDay, @Nasdaq celebrates those who pursue relentless possibilities. Our friends at @NASA and @SpaceX are pl… https://t.co/G3N1JAjJbX","On #SpaceDay, @Nasdaq celebrates those who pursue relentless possibilities. Our friends at @NASA and @SpaceX are pl… https://t.co/G3N1JAjJbX",,,5,52,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55
SPGlobal,2020-05-01 16:30:15,1256259649067778048,"From @SPGlobalPlatts: End in sight for Indian lockdown, but will the steel sector see a rapid rebound?… https://t.co/uVmO16hx4a","From @SPGlobalPlatts: End in sight for Indian lockdown, but will the steel sector see a rapid rebound?… https://t.co/uVmO16hx4a",,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-01 19:27:44,1256304315272060935,Chief Economist @phil_mackintosh discusses @zoom_us and other tech companies that comprise the @Nasdaq 100 index… https://t.co/STRMtXuc9M,Chief Economist @phil_mackintosh discusses @zoom_us and other tech companies that comprise the @Nasdaq 100 index… https://t.co/STRMtXuc9M,,,5,18,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-01 20:30:17,1256320058340458496,"From @SPGlobalPlatts: @exxonmobil to curb 10% of oil, gas output in Q2; @Permian to take bigger hit:… https://t.co/B4k7eFzJSD","From @SPGlobalPlatts: @exxonmobil to curb 10% of oil, gas output in Q2; @Permian to take bigger hit:… https://t.co/B4k7eFzJSD",,,0,1,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-01 22:08:01,1256344651159810054,Customers need a fast and simple scheduling solution to accommodate their ever-changing needs. @salesforce_labs has… https://t.co/SbnjQeRQAG,Customers need a fast and simple scheduling solution to accommodate their ever-changing needs. @salesforce_labs has… https://t.co/SbnjQeRQAG,,,2,16,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-01 22:15:10,1256346450461708290,.@llborio of In-Q-Tel discusses the impact of social distancing in a new episode of #TalksAtGS:… https://t.co/xlKXR6F0fq,.@llborio of In-Q-Tel discusses the impact of social distancing in a new episode of #TalksAtGS:… https://t.co/xlKXR6F0fq,,,2,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-01 22:31:36,1256350587517427713,"⚡️ Take a mental health break with us. Whether you're in need of: 

🧘 Meditation 
👪 Teen talks 
🍎 Nutritional healt… https://t.co/wAnrlG63tM","⚡️ Take a mental health break with us. Whether you're in need of: 

🧘 Meditation 
👪 Teen talks 
🍎 Nutritional healt… https://t.co/wAnrlG63tM",,,0,15,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-01 23:00:09,1256357773979377664,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/pSZhvWME42,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/pSZhvWME42,,,4,12,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-02 10:01:00,1256524081022803968,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/r6zDCiLdP9,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/r6zDCiLdP9,,,0,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-02 18:30:19,1256652255203393537,▶️ #ICYMI this week: How is the current environment impacting your retirement? Watch this video from @SPDJIndices a… https://t.co/DVwYgsAy4w,▶️ #ICYMI this week: How is the current environment impacting your retirement? Watch this video from @SPDJIndices a… https://t.co/DVwYgsAy4w,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,4.55
SPGlobal,2020-05-03 21:30:16,1257059928994390025,#ICYMI this week: @SPGlobalRatings expects global information technology spending to decline 4% in 2020. Read the f… https://t.co/9kTKOFrfXh,#ICYMI this week: @SPGlobalRatings expects global information technology spending to decline 4% in 2020. Read the f… https://t.co/9kTKOFrfXh,,,0,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-03 21:58:33,1257067047424602114,Stay up-to-date with the latest economic and corporate news during the #COVID19 crisis with our newly launched… https://t.co/uraQDmkboq,Stay up-to-date with the latest economic and corporate news during the #COVID19 crisis with our newly launched… https://t.co/uraQDmkboq,,,1,12,,en,,22,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-03 22:00:19,1257067490070446084,"T-Shirts yesterday 👕
Masks today 😷 

@BellaCanvasLA needed to let their customers and community know about their ne… https://t.co/S7Tu8HLkVh","T-Shirts yesterday 👕
Masks today 😷 

@BellaCanvasLA needed to let their customers and community know about their ne… https://t.co/S7Tu8HLkVh",,,7,27,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-04 15:15:14,1257327936409042944,"From @SPGlobalPlatts: US steel, aluminum demand stalls on automakers' #coronavirus #COVID19 shutdowns. Check out th… https://t.co/5HaW5qX5Ow","From @SPGlobalPlatts: US steel, aluminum demand stalls on automakers' #coronavirus #COVID19 shutdowns. Check out th… https://t.co/5HaW5qX5Ow",,,0,0,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-04 21:30:22,1257422339588980738,From @SPGlobalPlatts: UK transport fuel demand slips to multi-year lows in March as #coronavirus #COVID19 lockdown… https://t.co/dSeNzvwZy0,From @SPGlobalPlatts: UK transport fuel demand slips to multi-year lows in March as #coronavirus #COVID19 lockdown… https://t.co/dSeNzvwZy0,,,0,0,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-04 22:00:25,1257429903533912068,"🎧From @SPGMarketIntel: In this epsiode of MediaTalk, the team covers how #coronavirus #COVID19 has impacted the fil… https://t.co/nHvMUVfCsz","🎧From @SPGMarketIntel: In this epsiode of MediaTalk, the team covers how #coronavirus #COVID19 has impacted the fil… https://t.co/nHvMUVfCsz",,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-05 00:00:16,1257460066124521472,How has ESG’s performance fared given the unprecedented market volatility? Stacy Selig of $GS' Global Markets Divis… https://t.co/UTDXsTu7zc,How has ESG’s performance fared given the unprecedented market volatility? Stacy Selig of $GS' Global Markets Divis… https://t.co/UTDXsTu7zc,,,2,7,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-05 00:17:35,1257464420965462019,.@ValaAfshar chats with @simonmulcahy about a new COVID-19 Response Playbook that provides leaders with a framework… https://t.co/WAfPytTIGg,.@ValaAfshar chats with @simonmulcahy about a new COVID-19 Response Playbook that provides leaders with a framework… https://t.co/WAfPytTIGg,,,15,55,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-05 01:00:08,1257475131607330818,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/DAd6YOIA6O,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/DAd6YOIA6O,,,5,8,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-05 10:01:27,1257611357383528450,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/x4l0yHlZvM,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/x4l0yHlZvM,,,0,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-05 13:58:45,1257671075594407936,Our frontline workers still need our help. The global community is coming together for #GivingTuesdayNow – an emerg… https://t.co/MMw8Tg6xoo,Our frontline workers still need our help. The global community is coming together for #GivingTuesdayNow – an emerg… https://t.co/MMw8Tg6xoo,,,6,14,,en,,22,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-05 15:30:19,1257694117427138566,From @SPGMarketIntel: UK banks report stampede for 100% state-guaranteed #coronavirus #COVID19 Bounce Back Loans:… https://t.co/7CP5XrA6Lg,From @SPGMarketIntel: UK banks report stampede for 100% state-guaranteed #coronavirus #COVID19 Bounce Back Loans:… https://t.co/7CP5XrA6Lg,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-05 17:21:29,1257722093300412417,"Fact: COVID-19 has disproportionately impacted African American communities in the U.S.

Why? Learn the answer on… https://t.co/YVMQ2PoUGN","Fact: COVID-19 has disproportionately impacted African American communities in the U.S.

Why? Learn the answer on… https://t.co/YVMQ2PoUGN",,,7,23,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-05 17:45:13,1257728066438205441,From @SPGlobalPlatts: Carbon dioxide emissions under the EU Emissions Trading System fell 8.7% in 2019 according to… https://t.co/Gom3pCiEIP,From @SPGlobalPlatts: Carbon dioxide emissions under the EU Emissions Trading System fell 8.7% in 2019 according to… https://t.co/Gom3pCiEIP,,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-05 17:58:50,1257731494820433925,Our frontline workers still need our help. The global community is coming together for #GivingTuesdayNow – an emerg… https://t.co/wB75yfsv6M,Our frontline workers still need our help. The global community is coming together for #GivingTuesdayNow – an emerg… https://t.co/wB75yfsv6M,,,4,11,,en,,22,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-05 18:00:44,1257731974518759430,▶️ From @SPGlobalPlatts: Refined oil products face dwindling storage as power markets look for signs of demand reco… https://t.co/jDpol2816Y,▶️ From @SPGlobalPlatts: Refined oil products face dwindling storage as power markets look for signs of demand reco… https://t.co/jDpol2816Y,,,1,2,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-05 19:45:09,1257758252185661441,From @SPDJIndices: Dividend-paying companies have been in the spotlight as a direct consequence of the ongoing… https://t.co/eFYnFlyGj6,From @SPDJIndices: Dividend-paying companies have been in the spotlight as a direct consequence of the ongoing… https://t.co/eFYnFlyGj6,,,0,2,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,13.64,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-05 23:00:40,1257807454768947202,We asked service experts how they help their teams deliver exceptional experiences while working remotely. Here's w… https://t.co/ma0vYwO1bt,We asked service experts how they help their teams deliver exceptional experiences while working remotely. Here's w… https://t.co/ma0vYwO1bt,,,4,10,,en,,22,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,13.64,4.55,0.0,0.0,0.0,4.55
SPGlobal,2020-05-06 10:01:26,1257973742497652736,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/E2ei1dSnze,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/E2ei1dSnze,,,0,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-06 16:58:59,1258078820017594368,"Go behind the scenes of a virtual IPO with @jaybheller, head of capital markets and IPO execution:… https://t.co/XiHZIcXHtf","Go behind the scenes of a virtual IPO with @jaybheller, head of capital markets and IPO execution:… https://t.co/XiHZIcXHtf",,,1,6,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,4.55
salesforce,2020-05-06 17:00:27,1258079188524949510,The City of Chicago streamlines communication during the COVID-19 crisis with @MarketingCloud. Learn how their enga… https://t.co/s2jq5Y7OjT,The City of Chicago streamlines communication during the COVID-19 crisis with @MarketingCloud. Learn how their enga… https://t.co/s2jq5Y7OjT,,,6,13,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-07 00:29:18,1258192146353586178,While global infrastructure assets face a bigger economic and financial test from the coronavirus crisis than durin… https://t.co/t6jIDExfHg,While global infrastructure assets face a bigger economic and financial test from the coronavirus crisis than durin… https://t.co/t6jIDExfHg,,,0,1,,en,,22,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,13.64,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-07 10:01:27,1258336134985330688,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/rSyZy0cY7S,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/rSyZy0cY7S,,,0,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-07 11:30:36,1258358568794947589,"Download the #COVID19 weekly digest from @SPGlobalRatings, featuring core economic &amp; global research from the last… https://t.co/0ZgCiICrI3","Download the #COVID19 weekly digest from @SPGlobalRatings, featuring core economic &amp; global research from the last… https://t.co/0ZgCiICrI3",,,0,1,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-07 19:00:08,1258471695800827911,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/b89v2L0YAD,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/b89v2L0YAD,,,1,6,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
salesforce,2020-05-07 23:00:23,1258532156470464514,The economy and workforce have been hit hard by the pandemic. @WAFDbank is leveraging @AppExchange partner @ncino’s… https://t.co/xC7dvVfc7b,The economy and workforce have been hit hard by the pandemic. @WAFDbank is leveraging @AppExchange partner @ncino’s… https://t.co/xC7dvVfc7b,,,5,13,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-08 10:01:42,1258698582175121408,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/JIdWg3jyu4,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/JIdWg3jyu4,,,0,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-08 11:58:55,1258728080996171776,"The new Regulation NMS II proposals will impact every quote and trade, every individual and institutional investor,… https://t.co/o64NC0YBil","The new Regulation NMS II proposals will impact every quote and trade, every individual and institutional investor,… https://t.co/o64NC0YBil",,,3,7,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-08 18:47:59,1258831026400505858,Jim Sinclair of $GS' Healthcare Investment Banking Division discusses the rapid adoption of telehealth over the pas… https://t.co/i4G7UtRKwD,Jim Sinclair of $GS' Healthcare Investment Banking Division discusses the rapid adoption of telehealth over the pas… https://t.co/i4G7UtRKwD,,,7,17,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-09 10:01:03,1259060808950190083,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/rpYC57Pf8X,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/rpYC57Pf8X,,,1,0,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-09 13:00:16,1259105910741491712,#ICYMI: How is the current environment impacting the adoption of telehealth technology? Jim Sinclair of $GS' Health… https://t.co/Bebwm2jH9j,#ICYMI: How is the current environment impacting the adoption of telehealth technology? Jim Sinclair of $GS' Health… https://t.co/Bebwm2jH9j,,,2,9,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
Nasdaq,2020-05-09 13:58:52,1259120657985679361,Stay up-to-date with the latest economic and corporate news during the #COVID19 crisis with our #Coronavirus newsle… https://t.co/Nefn4y0p4i,Stay up-to-date with the latest economic and corporate news during the #COVID19 crisis with our #Coronavirus newsle… https://t.co/Nefn4y0p4i,,,2,9,,en,,22,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,0.0,0.0,0.0,0.0,4.55
GoldmanSachs,2020-05-10 17:00:08,1259528663541985280,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/uQ2c2mLfYW,What might a phased reopening of the economy look like? @DukeMargolis Director Dr. Mark McClellan discusses with… https://t.co/uQ2c2mLfYW,,,1,8,,en,,22,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-11 20:30:16,1259943931388846082,From @SPGlobalRatings: Chief US Economist Beth Ann Bovino updates the biweekly US Economic Roundup. With unpreceden… https://t.co/3JR91yzYmd,From @SPGlobalRatings: Chief US Economist Beth Ann Bovino updates the biweekly US Economic Roundup. With unpreceden… https://t.co/3JR91yzYmd,,,0,2,,en,,22,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
SPGlobal,2020-05-12 10:01:29,1260148078671249409,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/WzGRIhSkTU,.@SPGlobalRatings has updated their daily breakdown of the economic impact of the #coronavirus. Read the key takeaw… https://t.co/WzGRIhSkTU,,,1,2,,en,,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,4.55
